DATAFLOW,REF_AREA: Area,THEME_INDICATOR: Indicator,THEME_SERIES: Series,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NZL: New Zealand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2014,20.25
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NZL: New Zealand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2015,19.07
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NZL: New Zealand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2016,18.53
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2000,3.9
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2001,2.38
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2002,2.5
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2003,2.09
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2004,2.6
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2005,2.04
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2006,2.34
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2007,2.91
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2008,2.03
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2009,2.72
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2010,4.02
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2011,4.02
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2012,4.02
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2013,4.02
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2014,6.3
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2015,6.3
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),"MAC: Macao, China",MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2016,6.3
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2000,12.1
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2001,12.12
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2002,11.86
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2003,11.86
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2004,9.19
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2005,9.19
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2006,9.13
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2007,9.19
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2008,1.9
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2009,2.14
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2010,8.47
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2011,8.38
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2012,8.38
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2013,8.38
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2014,8.38
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2015,8.38
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),NPL: Nepal,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2016,8.38
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2000,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2001,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2002,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2003,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2004,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2005,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2006,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2007,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2008,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2009,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2010,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2011,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2012,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2013,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2014,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2015,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TON: Tonga,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2016,1.61
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2000,28.04
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2001,25.66
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2002,27.33
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2003,31.08
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2004,31.81
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2005,30.7
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2006,31.17
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2007,31.64
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2008,32.62
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2009,34.11
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2010,32.32
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2011,32.27
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2012,31.33
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2013,31.23
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2014,31.27
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2015,32.93
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),TUR: Turkey,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2016,31.45
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2000,37.94
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2001,37.86
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2002,42.11
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2003,42.03
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2004,42.03
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2005,46.27
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2006,46.38
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2007,46.27
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2008,46.27
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2009,43.84
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2010,43.84
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2011,40.63
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2012,40.71
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2013,40.71
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2014,40.71
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2015,40.71
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),THA: Thailand,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2016,40.71
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2000,35.7
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2001,27.92
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2002,28.01
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2003,31.46
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2004,30.72
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2005,34.25
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2006,32.5
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2007,34.12
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2008,39.49
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2009,39.03
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2010,40.33
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2011,38.49
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2012,37.46
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2013,35.47
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2014,35.08
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2015,35.08
ESCAP:DF_ESCAP_THEME_Dataflow(1.0),IDN: Indonesia,MED_HIGH_TECH_IND: Medium and high technology industry,4421_4422: Medium and high-tech industry value added (% of total value added),A: Annual,2016,35.08
